"entity_id","CategoryName","sku","name","description","shortdesc","price","link","image","Brand","Rating","CaffeineType","Count","Flavored","Seasonal","Instock","Facebook","IsKCup"
"\n1219\n","New York Coffee Beans","\nNYCIndian5lbGreen\n","New York Coffee Indian Monsoon Green Coffee Beans 5lb Bag","","New York Coffee Indian Monsoon Green Coffee Beans 5lb Bag bulk quantity brews many pots of freshly ground unroasted green coffee from New York Coffee Beans.","\n47.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-indian-monsoon-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1220\n","New York Coffee Beans","\nNYCKenya1lbGreen\n","New York Coffee Kenya Green Coffee Beans 1lb Bag","","New York Coffee Kenya Green Coffee Beans 1lb Bag regular beverage service quantity prepares many cups of whole bean unroasted green coffee by New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-kenya-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1221\n","New York Coffee Beans","\nNYCKenya5lbGreen\n","New York Coffee Kenya Green Coffee Beans 5lb Bag","","New York Coffee Kenya Green Coffee Beans 5lb Bag bulk quantity makes many pots of distinctly fresh unroasted green coffee when enjoying whole New York Coffee Beans.","\n51.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-kenya-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1222\n","New York Coffee Beans","\nNYCMalawi1lbGreen\n","New York Coffee Malawi Mapanga Green Coffee Beans 1lb Bag","","New York Coffee Malawi Mapanga Green Coffee Beans 1lb Bag regular beverage service quantity makes many cups of unroasted green coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-malawi-mapanga-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1223\n","New York Coffee Beans","\nNYCMalawi5lbGreen\n","New York Coffee Malawi Mapanga Green Coffee Beans 5lb Bag","","New York Coffee Malawi Mapanga Green Coffee Beans 5lb Bag bulk quantity produces many pots of ground at home unroasted green coffee from New York Coffee Beans.","\n47.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-malawi-mapanga-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1224\n","New York Coffee Beans","\nNYCMexico1lbGreen\n","New York Coffee Mexico Coetepec Green Coffee Beans 1lb Bag","","New York Coffee Mexico Coetepec Green Coffee Beans 1lb Bag regular beverage service quantity makes many cups of unroasted green coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-mexico-coetepec-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1225\n","New York Coffee Beans","\nNYCMexico5lbGreen\n","New York Coffee Mexico Coetepec Green Coffee Beans 5lb Bag","","New York Coffee Mexico Coetepec Green Coffee Beans 5lb Bag bulk quantity produces many pots of ground at home unroasted green coffee from New York Coffee Beans.","\n44.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-mexico-coetepec-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1226\n","New York Coffee Beans","\nNYCPapua1lbGreen\n","New York Coffee Papua New Guinea Green Coffee Beans 1lb Bag","","New York Coffee Papua New Guinea Green Coffee Beans 1lb Bag regular beverage service quantity makes many cups of unroasted green coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-papua-new-guinea-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1227\n","New York Coffee Beans","\nNYCPapua5lbGreen\n","New York Coffee Papua New Guinea Green Coffee Beans 5lb Bag","","New York Coffee Papua New Guinea Green Coffee Beans 5lb Bag bulk quantity produces many pots of ground at home unroasted green coffee from New York Coffee Beans.","\n44.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-papua-new-guinea-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1228\n","New York Coffee Beans","\nNYCSumatra1lbGreen\n","New York Coffee Sumatra Mandheling Green Coffee Beans 1lb Bag","","New York Coffee Sumatra Mandheling Green Coffee Beans 1lb Bag regular beverage service quantity makes many cups of unroasted green coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-sumatra-mandheling-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1229\n","New York Coffee Beans","\nNYCSumatra5lbGreen\n","New York Coffee Sumatra Mandheling Green Coffee Beans 5lb Bag","","New York Coffee Sumatra Mandheling Green Coffee Beans 5lb Bag bulk quantity produces many pots of ground at home unroasted green coffee from New York Coffee Beans.","\n47.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-sumatra-mandheling-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1230\n","New York Coffee Beans","\nNYCTanzania1lbGreen\n","New York Coffee Tanzania Green Coffee Beans 1lb Bag","","New York Coffee Tanzania Green Coffee Beans 1lb Bag regular beverage service quantity produces many cups of unroasted green coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-tanzania-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1231\n","New York Coffee Beans","\nNYCTanzania5lbGreen\n","New York Coffee Tanzania Green Coffee Beans 5lb Bag","","New York Coffee Tanzania Green Coffee Beans 5lb Bag bulk quantity brews many pots of freshly ground unroasted green coffee when you enjoy whole New York Coffee Beans.","\n49.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-tanzania-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1232\n","New York Coffee Beans","\nNYCYemen1lbGreen\n","New York Coffee Yemen Mocha Green Coffee Beans 1lb Bag","","New York Coffee Yemen Mocha Green Coffee Beans 1lb Bag regular beverage service quantity produces many cups of unroasted green coffee from New York Coffee Beans.","\n22.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-yemen-mocha-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1233\n","New York Coffee Beans","\nNYCYemen5lbGreen\n","New York Coffee Yemen Mocha Green Coffee Beans 5lb Bag","","New York Coffee Yemen Mocha Green Coffee Beans 5lb Bag bulk quantity brews many pots of freshly ground unroasted green coffee when you enjoy whole New York Coffee Beans.","\n84.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-yemen-mocha-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1234\n","New York Coffee Beans","\nNYCZambia1lbGreen\n","New York Coffee Zambia Green Coffee Beans 1lb Bag","","New York Coffee Zambia Green Coffee Beans 1lb Bag regular beverage service quantity brews many cups of whole bean unroasted green coffee by New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-zambia-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1235\n","New York Coffee Beans","\nNYCZambia5lbGreen\n","New York Coffee Zambia Green Coffee Beans 5lb Bag","","New York Coffee Zambia Green Coffee Beans 5lb Bag bulk quantity produces many pots of distinctly fresh unroasted green coffee when enjoying whole New York Coffee Beans.","\n49.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-zambia-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1236\n","New York Coffee Beans","\nNYCBrazil1lbGreen\n","New York Coffee Brazil Santos Decaf Green SWP Coffee Beans 1lb Bag","","New York Coffee Brazil Santos Decaf Green SWP Coffee Beans 1lb Bag makes many cups of full-flavored decaffeinated coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-brazil-santos-decaf-green-swp-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1237\n","New York Coffee Beans","\nNYCBrazil5lbGreen\n","New York Coffee Brazil Santos Decaf Green SWP Coffee Beans 5lb Bag","","New York Coffee Brazil Santos Decaf Green SWP Coffee Beans 5lb Bag produces a full-flavored and delicious decaffeinated coffee from New York Coffee Beans.","\n50.5000\n","\nhttp://www.coffeeforless.com/new-york-coffee-brazil-santos-decaf-green-swp-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1239\n","New York Coffee Beans","\nNYCColombianDecaf5lbBean\n","New York Coffee Colombian Green Decaf Coffee Beans 5lb Bag","","New York Coffee Colombian Green Decaf Coffee Beans 5lb Bag bulk quantity brews many pots of full-flavored decaffeinated coffee from New York Coffee Beans.","\n62.0000\n","\nhttp://www.coffeeforless.com/new-york-coffee-colombian-green-decaf-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1240\n","New York Coffee Beans","\nNYCCostaDecaf1lbGreen\n","New York Coffee Costa Rica Tarrazu Decaf Green Coffee Beans 1lb Bag","","New York Coffee Costa Rica Tarrazu Decaf Green Coffee Beans 1lb Bag makes many cups of full-flavored decaffeinated coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-costa-rica-tarrazu-decaf-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1241\n","New York Coffee Beans","\nNYCCosta5lbGreen\n","New York Coffee Costa Rica Decaf Green Coffee Beans 5lb Bag","","New York Coffee Costa Rica Decaf Green Coffee Beans 5lb Bag prepares many pots of tasty, full-flavored decaffeinated coffee from New York Coffee Beans.","\n62.0000\n","\nhttp://www.coffeeforless.com/new-york-coffee-costa-rica-decaf-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1242\n","New York Coffee Beans","\nNYCGuatemalaDecaf1lbGreen\n","New York Coffee Guatemala Antigua Decaf Green SWP Coffee Beans 1lb Bag","","New York Coffee Guatemala Antigua Decaf Green SWP Coffee Beans 1lb Bag prepares a tasty, full-flavored decaffeinated coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-guatemala-antigua-decaf-green-swp-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1243\n","New York Coffee Beans","\nNYCGuatemalaDecaf5lbGreen\n","New York Coffee Guatemala Antigua Decaf Green SWP Coffee Beans 5lb Bag","","New York Coffee Guatemala Antigua Decaf Green SWP Coffee Beans 5lb Bag makes many pots of full-flavored decaffeinated coffee from New York Coffee Beans.","\n50.5000\n","\nhttp://www.coffeeforless.com/new-york-coffee-guatemala-antigua-decaf-green-swp-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1244\n","New York Coffee Beans","\nNYCKenyaDecaf1lbGreen\n","New York Coffee Kenya AA Green Decaf SWP Coffee Beans 1lb Bag","","New York Coffee Kenya AA Green Decaf SWP Coffee Beans 1lb Bag produces many cups of full-flavored and delicious decaffeinated coffee from New York Coffee Beans.","\n13.5000\n","\nhttp://www.coffeeforless.com/new-york-coffee-kenya-aa-green-decaf-swp-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1245\n","New York Coffee Beans","\nNYCKenyaDecaf5lbGreen\n","New York Coffee Kenya AA Green Decaf SWP Coffee Beans 5lb Bag","","New York Coffee Kenya AA Green Decaf SWP Coffee Beans 5lb Bag brews many pots of tasty, full-flavored decaffeinated coffee from New York Coffee Beans.","\n52.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-kenya-aa-green-decaf-swp-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1246\n","New York Coffee Beans","\nNYCSumatraDecaf1lbGreen\n","New York Coffee Sumatra Mandheling Decaf Green SWP Coffee Beans 1lb Bag","","New York Coffee Sumatra Mandheling Decaf Green SWP Coffee Beans 1lb Bag brews many cups of full-flavored decaffeinated coffee from New York Coffee Beans.","\n13.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-sumatra-mandheling-decaf-green-swp-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1247\n","New York Coffee Beans","\nNYCSumatraDecaf5lbGreen\n","New York Coffee Sumatra Mandheling Decaf Green SWP Coffee Beans 5lb Bag","","New York Coffee Sumatra Mandheling Decaf Green SWP Coffee Beans 5lb Bag prepares a full-flavored and delicious decaffeinated coffee from New York Coffee Beans.","\n50.5000\n","\nhttp://www.coffeeforless.com/new-york-coffee-sumatra-mandheling-decaf-green-swp-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1252\n","Home Page Carousel 1","\nNYCHouseBlend1lbBean\n","New York Coffee House Blend Coffee Beans 1lb Bag","","New York Coffee House Blend Coffee Beans 1lb Bag regular beverage service quantity prepares many cups of delicious blended roast coffee from New York Coffee Beans.","\n14.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-house-blend-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n5\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1253\n","New York Coffee Beans","\nNYCHouseBlend5lbBean\n","New York Coffee House Blend Coffee Beans 5lb Bag","","New York Coffee House Blend Coffee Beans 5lb Bag bulk quantity makes many pots of distinctly fresh complicated, delicious blended roast coffee from New York Coffee Beans.","\n65.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-house-blend-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1254\n","New York Coffee Beans","\nNYCIslandBlend1lbBean\n","New York Coffee Island Blend Coffee Beans 1lb Bag","","New York Coffee Island Blend Coffee Beans 1lb Bag regular beverage service quantity prepares many cups of delicious blended roast coffee from New York Coffee Beans.","\n24.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-island-blend-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1255\n","New York Coffee Beans","\nNYCIslandBlend5lbBean\n","New York Coffee Island Blend Coffee Beans 5lb Bag","","New York Coffee Island Blend Coffee Beans 5lb Bag bulk quantity makes many pots of complicated, delicious blended roast coffee from New York Coffee Beans.","\n114.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-island-blend-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1256\n","New York Coffee Beans","\nNYCMasters1lbBean\n","New York Coffee Roast Masters Blend Coffee Beans 1lb Bag","","New York Coffee Roast Masters Blend Coffee Beans 1lb Bag prepares cup after cup of delicious blended roast coffee from New York Coffee Beans.","\n14.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-roast-masters-blend-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n4\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1257\n","New York Coffee Beans","\nNYCMasters5lbBean\n","New York Coffee Roast Masters Blend Coffee Beans 5lb Bag","","New York Coffee Roast Masters Blend Coffee Beans 5lb Bag bulk quantity makes many pots of complicated, delicious blended roast coffee from New York Coffee Beans.","\n65.9900\n","\nhttp://www.coffeeforless.com/new-york-coffee-roast-masters-blend-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n5\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1258\n","New York Coffee Beans","\nNYCHawaiian1lbGreen\n","New York Coffee Hawaiian Kona X-fancy Green Coffee Beans 1lb Bag","","New York Coffee Hawaiian Kona X-fancy Green Coffee Beans 1lb Bag produces cup after cup of unroasted green coffee from New York Coffee Beans.","\n44.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-hawaiian-kona-x-fancy-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1259\n","New York Coffee Beans","\nNYCHawaiian5lbGreen\n","New York Coffee Hawaiian Kona X-fancy Green Coffee Beans 5lb Bag","","New York Coffee Hawaiian Kona X-fancy Green Coffee Beans 5lb Bag bulk quantity brews many pots of freshly ground unroasted green coffee from New York Coffee Beans.","\n179.9500\n","\nhttp://www.coffeeforless.com/new-york-coffee-hawaiian-kona-x-fancy-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/product/NYC_Coffee_Bag_whitebg.png\n","New York Coffee","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nYes\n","\n1\n","\n0\n"
"\n1260\n","Jamaica Blue Mountain Coffee Beans","\n89709-\n","Jamaica Blue Mountain Green Coffee Beans 1lb Bag","","Jamaica Blue Mountain Green Coffee Beans 1LB Bag regular beverage service quantity makes many cups of unroasted green coffee from Jamaica Blue Mountain Coffee Beans.","\n49.0000\n","\nhttp://www.coffeeforless.com/jamaica-blue-mountain-green-coffee-beans-1lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//j/a/jamaica-blue-mountain-coffee-green-coffee-beans-1lb-bag.jpg\n","Jamaica Blue Mountain","\n1\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1261\n","Jamaica Blue Mountain Coffee Beans","\n8900998\n","Jamaica Blue Mountain Green Coffee Beans 5lb Bag","","Jamaica Blue Mountain Green Coffee Beans 5LB Bag bulk quantity produces many pots of ground at home unroasted green coffee from Jamaica Blue Mountain Coffee Beans.","\n210.0000\n","\nhttp://www.coffeeforless.com/jamaica-blue-mountain-green-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//j/a/jamaica-blue-mountain-coffee-green-beans-coffee-beans-5lb-bag.jpg\n","Jamaica Blue Mountain","\n0\n","\nCaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1262\n","Land O Lakes Hot Chocolate","\nlandFV\n","Land O Lakes Vanilla Hot Chocolate Mix 12ct","","Land O Lakes Vanilla Hot Chocolate Mix 12ct box prepare 12 individual servings of vanilla instant hot cocoa from Land O Lakes Hot Chocolate.","\n9.9900\n","\nhttp://www.coffeeforless.com/land-o-lakes-vanilla-hot-chocolate-mix-12ct.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/land-o-lakes-french-vanilla-hot-chocolate-mix-12ct.jpg\n","Land O'Lakes","\n4\n","","\n12\n","","","\nNo\n","\n1\n","\n0\n"
"\n1271\n","Starbucks Coffee Drinks","\nstardouble\n","Starbucks DoubleShot Espresso Drink 12 6.5oz Cans","","Starbucks DoubleShot Espresso Drink 12 6.5oz Cans allow you to take 12 individual servings of Starbucks Frappuccino in a can so you can enjoy it on the go.","\n40.0000\n","\nhttp://www.coffeeforless.com/starbucks-doubleshot-espresso-drink-12-6-5oz-cans.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/starbucks-doubleshot-espresso-drink-12-6-5oz-cans.jpg\n","Starbucks","\n5\n","","\n12\n","","","\nYes\n","\n1\n","\n0\n"
"\n1272\n","Maxwell House Ground Coffee","\nMAXSPEC\n","Maxwell House Special Delivery Ground Coffee Filter Packs 42 1.2oz","","Maxwell House Special Delivery Ground Coffee Filter Packs 42 1.2oz infuses mug after mug of delicious blended roast coffee from Maxwell House Ground Coffee.","\n39.0000\n","\nhttp://www.coffeeforless.com/maxwell-house-special-delivery-ground-coffee-filter-packs-42-1-2oz.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Maxwell_House_Master_Blend.jpg\n","Maxwell House","\n5\n","\nCaffeinated\n","\n42\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1273\n","Maxwell House Ground Coffee","\nMAXDSPEC\n","Maxwell House Special Delivery Ground Coffee Filter Packs 42 1.2oz","","Maxwell House Special Delivery Ground Coffee Filter Packs 42 1.2oz steeps cup after cup of complicated, delicious blended roast coffee from Maxwell House Ground Coffee.","\n42.9900\n","\nhttp://www.coffeeforless.com/maxwell-house-special-delivery-ground-coffee-filter-packs-42-1-2oz-1.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//m/a/maxwell-house-special-delivery-coffee-filter-pack.jpg\n","Maxwell House","","\nCaffeinated\n","\n42\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
"\n1405\n","Decaf Coffee Beans","\n74206\n","Millstone Colombian Decaf Coffee Beans 5lb Bag","","Millstone Colombian Decaffeinated Coffee Beans 5LB Bag bulk quantity brews many pots of full-flavored and delicious decaffeinated coffee from Millstone Coffee Beans.","\n73.9900\n","\nhttp://www.coffeeforless.com/millstone-colombian-decaffeinated-coffee-beans-5lb-bag.html\n","\nhttp://mcdn.coffeeforless.com/media/catalog/product//m/i/millstone-decaf-colombian-coffee-beans.png\n","Millstone","\n5\n","\nDecaffeinated\n","\n1\n","\nNo\n","\nNo\n","\nNo\n","\n1\n","\n0\n"
